Profile Name,Sent Utc Ts,Message Name,Channel,Country Iso Code,Account Locale,Email Locale,Title Name,Email Domain Name,Link Url,Click Utc Ts,Device Model,Click Cnt
Nuh,2021-06-23 09:55:25,INAPP_COMING_SOON,NOTIFICATIONS,TR,,,Fear Street Part 1: 1994,HOTMAIL.COM,,,,0
Nuh,2021-06-23 05:25:23,EMAIL_COMING_SOON,EMAIL,TR,tr,tr,Fear Street Part 1: 1994,HOTMAIL.COM,,,,0
Nuh,2021-06-19 12:33:33,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Katla,HOTMAIL.COM,,,,0
Nuh,2021-06-19 12:33:27,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Katla,HOTMAIL.COM,,,,0
Nuh,2021-06-17 13:20:17,EMAIL_NEW_SEASON_ALERT,EMAIL,TR,tr,tr,The Gift,HOTMAIL.COM,,,,0
Nuh,2021-06-17 13:20:17,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,TR,,,The Gift,HOTMAIL.COM,,,,0
Nuh,2021-06-16 10:32:38,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,TR,,,The Gift,HOTMAIL.COM,,,,0
Nuh,2021-06-15 20:49:31,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,TR,tr,tr,The Gift,HOTMAIL.COM,,,,0
Nuh,2021-06-14 10:15:07,INAPP_COMING_SOON,NOTIFICATIONS,TR,,,The Gift,HOTMAIL.COM,,,,0
Nuh,2021-06-14 00:23:30,EMAIL_COMING_SOON,EMAIL,TR,tr,tr,The Gift,HOTMAIL.COM,,,,0
Nuh,2021-06-12 09:52:23,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Awake,HOTMAIL.COM,,,,0
Nuh,2021-06-12 09:52:23,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Awake,HOTMAIL.COM,,,,0
Nuh,2021-06-07 11:39:48,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Sweet Tooth,HOTMAIL.COM,,,,0
Nuh,2021-06-07 11:39:42,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Sweet Tooth,HOTMAIL.COM,,,,0
Nuh,2021-06-04 10:44:25,EMAIL_TOP_10,EMAIL,TR,tr,tr,Lucifer,HOTMAIL.COM,,,,0
Nuh,2021-06-04 10:44:25,INAPP_TOP_10,NOTIFICATIONS,TR,,,,HOTMAIL.COM,,,,0
Nuh,2021-05-31 10:12:27,INAPP_COMING_SOON,NOTIFICATIONS,TR,,,Awake,HOTMAIL.COM,,,chrome-cadmium,0
Nuh,2021-05-31 03:39:39,EMAIL_COMING_SOON,EMAIL,TR,tr,tr,Awake,HOTMAIL.COM,,,,0
Nuh,2021-05-24 00:15:21,EMAIL_COMING_SOON,EMAIL,TR,tr,tr,Lucifer,HOTMAIL.COM,,,,0
Nuh,2021-05-17 10:38:31,INAPP_COMING_SOON,NOTIFICATIONS,TR,,,Lucifer,HOTMAIL.COM,,,,0
Nuh,2021-05-17 02:51:27,EMAIL_COMING_SOON,EMAIL,TR,tr,tr,Lucifer,HOTMAIL.COM,,,,0
Nuh,2021-05-16 09:17:37,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,TR,,,Weasel,HOTMAIL.COM,,,,0
Nuh,2021-05-16 07:08:16,EMAIL_THUMBS_SHORT_PLAY,EMAIL,TR,tr,tr,Weasel,HOTMAIL.COM,,,,0
Nuh,2021-05-10 04:55:24,EMAIL_COMING_SOON,EMAIL,TR,tr,tr,The Woman in the Window,HOTMAIL.COM,,,,0
Nuh,2021-05-03 10:17:13,INAPP_COMING_SOON,NOTIFICATIONS,TR,,,The Woman in the Window,HOTMAIL.COM,,,,0
Nuh,2021-05-03 00:14:18,EMAIL_COMING_SOON,EMAIL,TR,tr,tr,The Woman in the Window,HOTMAIL.COM,,,,0
Nuh,2021-04-30 13:51:34,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Things Heard & Seen,HOTMAIL.COM,,,,0
Nuh,2021-04-30 13:51:33,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Things Heard & Seen,HOTMAIL.COM,,,,0
Nuh,2021-04-28 15:15:43,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Sexify,HOTMAIL.COM,,,,0
Nuh,2021-04-28 15:11:55,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Sexify,HOTMAIL.COM,,,,0
Nuh,2021-04-27 10:16:09,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Fatma,HOTMAIL.COM,,,,0
Nuh,2021-04-27 10:16:09,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Fatma,HOTMAIL.COM,,,,0
Nuh,2021-04-27 09:09:25,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,TR,,,Sexify,HOTMAIL.COM,,,,0
Nuh,2021-04-26 20:18:33,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,TR,tr,tr,Sexify,HOTMAIL.COM,,,,0
Nuh,2021-04-26 09:11:39,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,TR,,,Fatma,HOTMAIL.COM,,,,0
Nuh,2021-04-25 18:34:28,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,TR,tr,tr,Fatma,HOTMAIL.COM,,,,0
Nuh,2021-04-25 14:03:40,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Gemini Man,HOTMAIL.COM,,,,0
Nuh,2021-04-25 14:03:40,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Gemini Man,HOTMAIL.COM,,,,0
Nuh,2021-04-24 09:01:59,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Shadow and Bone,HOTMAIL.COM,,,,0
Nuh,2021-04-23 22:08:21,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Shadow and Bone,HOTMAIL.COM,,,,0
Nuh,2021-04-22 14:06:28,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Zero,HOTMAIL.COM,,,,0
Nuh,2021-04-22 14:06:27,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Zero,HOTMAIL.COM,,,,0
Nuh,2021-04-22 10:17:31,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,TR,,,Shadow and Bone,HOTMAIL.COM,,,,0
Nuh,2021-04-21 20:06:21,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,TR,tr,tr,Shadow and Bone,HOTMAIL.COM,,,,0
Nuh,2021-04-20 09:26:23,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,TR,,,Zero,HOTMAIL.COM,,,,0
Nuh,2021-04-19 18:15:11,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,TR,tr,tr,Zero,HOTMAIL.COM,,,,0
Nuh,2021-04-15 09:47:29,INAPP_COMING_SOON,NOTIFICATIONS,TR,,,Shadow and Bone,HOTMAIL.COM,,,,0
Nuh,2021-04-15 09:37:32,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Love and Monsters,HOTMAIL.COM,,,,0
Nuh,2021-04-15 00:16:36,EMAIL_COMING_SOON,EMAIL,TR,tr,tr,Shadow and Bone,HOTMAIL.COM,,,,0
Nuh,2021-04-14 19:23:41,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Love and Monsters,HOTMAIL.COM,,,,0
Nuh,2021-04-11 06:10:12,EVO_PRICE_CHANGE_CONFIRMATION,EMAIL,TR,tr,tr,,HOTMAIL.COM,,,,0
Nuh,2021-04-11 02:18:35,EVO_PRICE_CHANGE_ANNOUNCEMENT_EMAIL,EMAIL,TR,tr,tr,,HOTMAIL.COM,,,,0
Nuh,2021-04-11 02:18:34,PRICE_CHANGE_ANNOUNCEMENT_UMA,ALERTS,TR,,,,HOTMAIL.COM,,2021-04-11 06:02:42,LG DTV_49UF8507,1
Nuh,2021-04-09 15:40:19,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Have You Ever Seen Fireflies?,HOTMAIL.COM,,,,0
Nuh,2021-04-09 15:40:14,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Have You Ever Seen Fireflies?,HOTMAIL.COM,,,,0
Nuh,2021-04-08 10:51:34,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,TR,,,Have You Ever Seen Fireflies?,HOTMAIL.COM,,,,0
Nuh,2021-04-07 22:05:26,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,TR,tr,tr,Have You Ever Seen Fireflies?,HOTMAIL.COM,,,,0
Nuh,2021-04-06 12:00:59,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Friends,HOTMAIL.COM,,,,0
Nuh,2021-04-06 12:00:59,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Friends,HOTMAIL.COM,,,,0
Nuh,2021-04-01 09:01:03,INAPP_COMING_SOON,NOTIFICATIONS,TR,,,Love and Monsters,HOTMAIL.COM,,,,0
Nuh,2021-04-01 03:12:27,EMAIL_COMING_SOON,EMAIL,TR,tr,tr,Love and Monsters,HOTMAIL.COM,,,,0
Nuh,2021-03-27 10:34:14,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,The Irregulars,HOTMAIL.COM,,,,0
Nuh,2021-03-26 23:58:33,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,The Irregulars,HOTMAIL.COM,,,,0
Nuh,2021-03-25 10:57:20,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,TR,,,The Irregulars,HOTMAIL.COM,,,,0
Nuh,2021-03-25 03:00:26,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,TR,tr,tr,The Irregulars,HOTMAIL.COM,,,,0
Nuh,2021-03-24 10:19:28,INAPP_COMING_SOON,NOTIFICATIONS,TR,,,The Irregulars,HOTMAIL.COM,,,,0
Nuh,2021-03-24 03:19:17,EMAIL_COMING_SOON,EMAIL,TR,tr,tr,The Irregulars,HOTMAIL.COM,,,,0
Nuh,2021-03-21 10:13:23,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,TR,,,Miracle in Cell No. 7,HOTMAIL.COM,,,,0
Nuh,2021-03-21 08:45:18,EMAIL_WHAT_TO_WATCH_MOVIE_NIGHT,EMAIL,TR,tr,tr,Miracle in Cell No. 7,HOTMAIL.COM,,,,0
Nuh,2021-03-21 07:51:20,EMAIL_WATCH_IT_AGAIN,EMAIL,TR,tr,tr,Ratched,HOTMAIL.COM,,,,0
Nuh,2021-03-18 10:27:21,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,TR,,,Sky Rojo,HOTMAIL.COM,,,,0
Nuh,2021-03-17 19:09:33,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,TR,tr,tr,Sky Rojo,HOTMAIL.COM,,,,0
Nuh,2021-03-12 12:38:32,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Paper Lives,HOTMAIL.COM,,,,0
Nuh,2021-03-12 12:38:26,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Paper Lives,HOTMAIL.COM,,,,0
Nuh,2021-03-11 10:16:07,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,TR,,,Paper Lives,HOTMAIL.COM,,,chrome-cadmium,0
Nuh,2021-03-10 19:43:19,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,TR,tr,tr,Paper Lives,HOTMAIL.COM,,,,0
Nuh,2021-03-05 10:42:39,INAPP_COMING_SOON,NOTIFICATIONS,TR,,,Paper Lives,HOTMAIL.COM,,,chrome-cadmium,0
Nuh,2021-03-05 03:31:20,EMAIL_COMING_SOON,EMAIL,TR,tr,tr,Paper Lives,HOTMAIL.COM,,,,0
Nuh,2021-02-28 10:18:09,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Ginny & Georgia,HOTMAIL.COM,,,,0
Nuh,2021-02-27 16:58:06,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Ginny & Georgia,HOTMAIL.COM,,,,0
Nuh,2021-02-26 10:10:01,INAPP_COMING_SOON,NOTIFICATIONS,TR,,,Moxie,HOTMAIL.COM,,,,0
Nuh,2021-02-26 01:44:38,EMAIL_COMING_SOON,EMAIL,TR,tr,tr,Moxie,HOTMAIL.COM,,,,0
Nuh,2021-02-22 12:37:21,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,I Care a Lot,HOTMAIL.COM,,,,0
Nuh,2021-02-22 12:37:21,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,I Care a Lot,HOTMAIL.COM,,,,0
Nuh,2021-02-19 10:54:41,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Tribes of Europa,HOTMAIL.COM,,,,0
Nuh,2021-02-19 09:05:13,EMAIL_NEW_ARRIVALS_TRIBES,EMAIL,TR,tr,tr,Tribes of Europa,HOTMAIL.COM,,,,0
Nuh,2021-02-18 10:04:33,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Behind Her Eyes,HOTMAIL.COM,,,,0
Nuh,2021-02-17 19:45:34,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Behind Her Eyes,HOTMAIL.COM,,,,0
Nuh,2021-02-16 10:55:23,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,TR,,,Behind Her Eyes,HOTMAIL.COM,,,chrome-cadmium,0
Nuh,2021-02-15 21:24:00,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,TR,tr,tr,Behind Her Eyes,HOTMAIL.COM,,,,0
Nuh,2021-02-13 09:57:14,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,To All The Boys: Always And Forever,HOTMAIL.COM,,,,0
Nuh,2021-02-12 17:16:52,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,To All The Boys: Always And Forever,HOTMAIL.COM,,,,0
Nuh,2021-02-11 09:46:05,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,TR,,,To All The Boys: Always And Forever,HOTMAIL.COM,,,,0
Nuh,2021-02-11 09:32:22,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Crime Scene: The Vanishing at the Cecil Hotel,HOTMAIL.COM,,,,0
Nuh,2021-02-11 01:45:16,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,TR,tr,tr,To All The Boys: Always And Forever,HOTMAIL.COM,,,,0
Nuh,2021-02-10 17:04:02,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Crime Scene: The Vanishing at the Cecil Hotel,HOTMAIL.COM,,,,0
Nuh,2021-02-09 10:13:24,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,TR,,,Crime Scene: The Vanishing at the Cecil Hotel,HOTMAIL.COM,,,,0
Nuh,2021-02-08 23:10:56,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,TR,tr,tr,Crime Scene: The Vanishing at the Cecil Hotel,HOTMAIL.COM,,,,0
Nuh,2021-02-07 10:06:21,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Firefly Lane,HOTMAIL.COM,,,,0
Nuh,2021-02-06 16:39:24,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Firefly Lane,HOTMAIL.COM,,,,0
Nuh,2021-02-01 09:19:26,INAPP_WATCH_IT_AGAIN,NOTIFICATIONS,TR,,,Ratched,HOTMAIL.COM,,,,0
Nuh,2021-02-01 09:05:41,EMAIL_WATCH_IT_AGAIN,EMAIL,TR,tr,tr,Ratched,HOTMAIL.COM,,,,0
Nuh,2021-01-27 11:09:19,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,50M2,HOTMAIL.COM,,,,0
Nuh,2021-01-27 11:09:18,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,50M2,HOTMAIL.COM,,,,0
Nuh,2021-01-23 10:20:22,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Fate: The Winx Saga,HOTMAIL.COM,,,,0
Nuh,2021-01-23 00:45:22,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Fate: The Winx Saga,HOTMAIL.COM,,,,0
Nuh,2021-01-21 09:31:42,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,TR,,,Fate: The Winx Saga,HOTMAIL.COM,,,,0
Nuh,2021-01-20 20:02:36,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,TR,tr,tr,Fate: The Winx Saga,HOTMAIL.COM,,,,0
Nuh,2021-01-09 10:01:58,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Lupin,HOTMAIL.COM,,,,0
Nuh,2021-01-08 17:29:53,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Lupin,HOTMAIL.COM,,,,0
Nuh,2021-01-08 14:06:22,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Stuck Apart,HOTMAIL.COM,,,,0
Nuh,2021-01-08 14:06:22,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Stuck Apart,HOTMAIL.COM,,,,0
Nuh,2020-12-30 12:00:46,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Bridgerton,HOTMAIL.COM,,,,0
Nuh,2020-12-30 12:00:46,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Bridgerton,HOTMAIL.COM,,,,0
Nuh,2020-12-24 10:34:38,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,The Midnight Sky,HOTMAIL.COM,,,,0
Nuh,2020-12-23 21:51:22,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,The Midnight Sky,HOTMAIL.COM,,,,0
Nuh,2020-12-20 14:28:02,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Tiny Pretty Things,HOTMAIL.COM,,,,0
Nuh,2020-12-20 14:28:02,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Tiny Pretty Things,HOTMAIL.COM,,,,0
Nuh,2020-12-18 14:15:18,EMAIL_WHAT_TO_WATCH_MOVIE_NIGHT,EMAIL,TR,tr,tr,The Pocket Hercules Naim,HOTMAIL.COM,,,,0
Nuh,2020-12-18 14:15:18,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,TR,,,The Pocket Hercules Naim,HOTMAIL.COM,,,,0
Nuh,2020-12-15 13:09:45,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,The Mess You Leave Behind,HOTMAIL.COM,,,,0
Nuh,2020-12-15 13:09:44,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,The Mess You Leave Behind,HOTMAIL.COM,,,,0
Nuh,2020-12-05 12:47:59,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Alien Worlds,HOTMAIL.COM,,,,0
Nuh,2020-12-05 12:47:59,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Alien Worlds,HOTMAIL.COM,,,,0
Nuh,2020-12-04 12:29:37,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Leyla Everlasting,HOTMAIL.COM,,,,0
Nuh,2020-12-04 12:29:37,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Leyla Everlasting,HOTMAIL.COM,,,,0
Nuh,2020-12-03 09:18:31,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,TR,,,Leyla Everlasting,HOTMAIL.COM,,,chrome-cadmium,0
Nuh,2020-12-03 00:03:46,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,TR,tr,tr,Leyla Everlasting,HOTMAIL.COM,,,,0
Nuh,2020-11-12 12:52:55,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Ethos,HOTMAIL.COM,,,,0
Nuh,2020-11-12 12:52:55,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Ethos,HOTMAIL.COM,,,,0
Nuh,2020-11-11 10:02:06,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,TR,,,Ethos,HOTMAIL.COM,,,,0
Nuh,2020-11-11 09:09:36,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Paranormal,HOTMAIL.COM,,,,0
Nuh,2020-11-10 19:54:13,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,TR,tr,tr,Ethos,HOTMAIL.COM,,,,0
Nuh,2020-11-10 16:40:06,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Paranormal,HOTMAIL.COM,,,,0
Nuh,2020-10-14 12:38:19,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,BLACKPINK: Light Up the Sky,HOTMAIL.COM,,,,0
Nuh,2020-10-14 12:38:19,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,BLACKPINK: Light Up the Sky,HOTMAIL.COM,,,,0
Nuh,2020-10-13 12:54:31,EMAIL_WHAT_TO_WATCH_MOVIE_NIGHT,EMAIL,TR,tr,tr,Fantastic Beasts: The Crimes of Grindelwald,HOTMAIL.COM,,,,0
Nuh,2020-10-13 12:54:30,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,TR,,,Fantastic Beasts: The Crimes of Grindelwald,HOTMAIL.COM,,,,0
Nuh,2020-10-11 11:20:18,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,To the Lake,HOTMAIL.COM,,,,0
Nuh,2020-10-11 11:20:15,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,To the Lake,HOTMAIL.COM,,,,0
Nuh,2020-10-10 10:14:16,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,The Haunting of Bly Manor,HOTMAIL.COM,,,,0
Nuh,2020-10-09 18:03:57,EMAIL_NEW_ARRIVALS_TITLE_GROUPS,EMAIL,TR,tr,tr,The Haunting of Bly Manor,HOTMAIL.COM,,,,0
Nuh,2020-09-24 09:42:28,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Enola Holmes,HOTMAIL.COM,,,,0
Nuh,2020-09-23 18:29:56,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Enola Holmes,HOTMAIL.COM,,,,0
Nuh,2020-09-23 11:16:12,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Ratched,HOTMAIL.COM,,,,0
Nuh,2020-09-23 11:16:12,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Ratched,HOTMAIL.COM,,,,0
Nuh,2020-09-23 10:36:27,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,TR,,,The Old Guard,HOTMAIL.COM,,,,0
Nuh,2020-09-23 08:17:24,EMAIL_WHAT_TO_WATCH_TOP_PICKS,EMAIL,TR,tr,tr,The Old Guard,HOTMAIL.COM,,,,0
Nuh,2020-09-22 10:17:00,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,TR,,,Enola Holmes,HOTMAIL.COM,,,opera-cadmium,0
Nuh,2020-09-21 20:36:14,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,TR,tr,tr,Enola Holmes,HOTMAIL.COM,,,,0
Nuh,2020-09-10 13:11:00,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,TR,,,The Gift,HOTMAIL.COM,,,,0
Nuh,2020-09-10 13:11:00,EMAIL_NEW_SEASON_ALERT,EMAIL,TR,tr,tr,The Gift,HOTMAIL.COM,,,,0
Nuh,2020-09-09 10:18:12,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,TR,,,The Gift,HOTMAIL.COM,,,opera-cadmium,0
Nuh,2020-09-08 20:35:50,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,TR,tr,tr,The Gift,HOTMAIL.COM,,,,0
Nuh,2020-09-06 12:52:53,EMAIL_WHAT_TO_WATCH_SUGGESTIONS,EMAIL,TR,tr,tr,Sex Education,HOTMAIL.COM,,,,0
Nuh,2020-09-06 12:52:52,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,TR,,,Sex Education,HOTMAIL.COM,,,,0
Nuh,2020-09-06 11:33:10,INAPP_NEW_ARRIVALS,NOTIFICATIONS,TR,,,Freaks – You're One of Us,HOTMAIL.COM,,,,0
Nuh,2020-09-06 11:33:10,EMAIL_NEW_ARRIVALS,EMAIL,TR,tr,tr,Freaks – You're One of Us,HOTMAIL.COM,,,,0
Nuh,2020-08-14 10:22:06,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,TR,,,The 100,HOTMAIL.COM,,,,0
Nuh,2020-08-14 00:07:41,EMAIL_WHAT_TO_WATCH_TOP_PICKS,EMAIL,TR,tr,tr,The 100,HOTMAIL.COM,,,,0
Nuh,2020-08-11 11:05:59,EMAIL_WHAT_TO_WATCH_MOVIE_NIGHT,EMAIL,TR,tr,tr,The Pocket Hercules Naim,HOTMAIL.COM,,,,0
Nuh,2020-08-11 11:05:59,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,TR,,,The Pocket Hercules Naim,HOTMAIL.COM,,,,0
Nuh,2020-08-09 10:47:31,INAPP_TOP_10,NOTIFICATIONS,TR,,,The Pocket Hercules Naim,HOTMAIL.COM,,,,0
Nuh,2020-08-09 07:36:04,EMAIL_TOP_10,EMAIL,TR,tr,tr,The Pocket Hercules Naim,HOTMAIL.COM,,,,0
Nuh,2020-08-08 10:50:05,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,TR,,,Miracle in Cell No. 7,HOTMAIL.COM,,,,0
Nuh,2020-08-08 07:52:09,EMAIL_WHAT_TO_WATCH_MOVIE_NIGHT,EMAIL,TR,tr,tr,Miracle in Cell No. 7,HOTMAIL.COM,,,,0
Nuh,2020-08-07 13:29:10,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,TR,,,Resurrection: Ertugrul,HOTMAIL.COM,,,,0
Nuh,2020-08-07 13:28:32,EMAIL_WHAT_TO_WATCH_TOP_PICKS,EMAIL,TR,tr,tr,Resurrection: Ertugrul,HOTMAIL.COM,,,,0
Nuh,2020-08-07 10:26:46,EMAIL_WHAT_TO_WATCH_SUGGESTIONS,EMAIL,TR,tr,tr,The Old Guard,HOTMAIL.COM,,,,0
Nuh,2020-08-07 10:26:46,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,TR,,,The Old Guard,HOTMAIL.COM,,,,0
Nuh,2020-08-05 07:34:22,TEST_AMP,EMAIL,TR,tr,tr,Remains of Fairy Tales,HOTMAIL.COM,,,,0
Nuh,2020-08-04 10:43:09,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,TR,,,Stranger Things,HOTMAIL.COM,,,,0
Nuh,2020-08-04 08:07:39,EMAIL_WHAT_TO_WATCH_SUGGESTIONS,EMAIL,TR,tr,tr,Stranger Things,HOTMAIL.COM,,,,0
Nuh,2020-08-03 12:01:13,EMAIL_WHAT_TO_WATCH_TOP_PICKS,EMAIL,TR,tr,tr,Behzat Ç.,HOTMAIL.COM,,,,0
Nuh,2020-08-03 12:01:12,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,TR,,,Behzat Ç.,HOTMAIL.COM,,,,0
Nuh,2020-08-02 13:07:49,TEST_AMP,EMAIL,TR,tr,tr,Miracle in Cell No. 7,HOTMAIL.COM,,,,0
Nuh,2020-08-01 09:27:04,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,TR,,,Dark,HOTMAIL.COM,,,,0
Nuh,2020-08-01 07:49:30,EMAIL_WHAT_TO_WATCH_SUGGESTIONS,EMAIL,TR,tr,tr,Dark,HOTMAIL.COM,,,,0
